Key	Item Type	Publication Year	Author	Title	Publication Title	ISBN	ISSN	DOI	Url	Abstract Note	Date	Date Added	Date Modified	Access Date	Pages	Num Pages	Issue	Volume	Number Of Volumes	Journal Abbreviation	Short Title	Series	Series Number	Series Text	Series Title	Publisher	Place	Language	Rights	Type	Archive	Archive Location	Library Catalog	Call Number	Extra	Notes	File Attachments	Link Attachments	Manual Tags	Automatic Tags	Editor	Series Editor	Translator	Contributor	Attorney Agent	Book Author	Cast Member	Commenter	Composer	Cosponsor	Counsel	Interviewer	Producer	Recipient	Reviewed Author	Scriptwriter	Words By	Guest	Number	Edition	Running Time	Scale	Medium	Artwork Size	Filing Date	Application Number	Assignee	Issuing Authority	Country	Meeting Name	Conference Name	Court	References	Reporter	Legal Status	Priority Numbers	Programming Language	Version	System	Code	Code Number	Section	Session	Committee	History	Legislative Body
IQ2SCG5G	book	2002	"Carver, Nancy Ellen"	"Talk with Tilles: selling life in Fort Smith, Arkansas"		1401072003 9781401072001 1401071996 9781401071998					2002	2/11/2015 18:52	2/11/2015 18:56								Talk with Tilles					Xlibris Corp.	[Philadelphia]	English					Open WorldCat		jp_cite_00216																																																			
TB7WW779	document	1956	"Casper, I.A."	A Short History of the Jews of Middletown							11/14/1956	2/11/2015 19:15	2/11/2015 19:16																			"American Jewish Archives, SC-8518"			jp_cite_00217																																																			
JRGUCDZV	book	1978	"Cauthen, John K"	"Speaker Blatt, his challenges were greater"		0872493695 9780872493698					1978	2/11/2015 20:10	2/11/2015 20:10													University of South Carolina Press	Columbia	English					Open WorldCat		jp_cite_00218																																																			
M8SXPSFB	bookSection	1993	Tenenbaum	The Jews	Encyclopedia of American social history. Volume 2 Volume 2	0684194554 9780684194554					1993	2/11/2015 20:32	2/11/2015 20:33													Scribner ; Maxwell Macmillan Canada ; Maxwell Macmillan International	New York; Toronto; New York	English					Open WorldCat		jp_cite_00219						"Cayton, Mary Kupiec; Gorn, Elliott J; Williams, Peter W"																																													
IXIFJQBZ	book	2006		"Jews and port cities, 1590-1990: commerce, community and cosmopolitanism"		0853036810  9780853036814  0853036829  9780853036821					2006	2/11/2015 20:36	2/11/2015 21:18								"Jews and port cities, 1590-1990"					Vallentine Mitchell	"London; Portland, OR"	English					Open WorldCat		jp_cite_00220						"Cesarani, David; Romain, Gemma"																																													
KEK43VPC	bookSection	2000	"Chan, Sucheng"		"Rooted in barbarous soil: people, culture, and community in Gold Rush California"	0520224973 9780520224971 0520224965 9780520224964					2000	2/11/2015 21:34	2/11/2015 21:36		44-85											University of California Press	Berkeley	English					Open WorldCat		jp_cite_00221						"Starr, Kevin; Orsi, Richard J"																																													
H6QSTB6B	book	1977	"Chandler, Alfred D"	The visible hand: the managerial revolution in American business		0674940512 9780674940512 0674940520 9780674940529				"The role of large-scale business enterprise-big business and its managers- during the formative years of modern capitalism (from the 1850s until the 1920s) is delineated for the first time in this pathmarking book. Alfred D. Chandler, Jr. the distinguished historian of business, sets forth the reasons for the dominance of big business in American transportation, communication and the central sectors of production and distribution."	1977	2/11/2015 22:15	3/3/2015 19:55								The visible hand					Belknap Press	"Cambridge, Mass."	English					Open WorldCat		jp_cite_00222																																																			
GP6XVCPS	journalArticle	1971	"Chatelain, Abel"	Lutte Entre Colporteurs er Boutiquiers en France Pendant la Première Moitier XIXième Siècle	Revue d'Histoire Economique et Sociale						1971	2/17/2015 15:59	2/17/2015 16:05		359-384		3	49										fre							jp_cite_00223																																																			
CHN9F72J	journalArticle	1990	"Cherry, Robert"	American Jewry and Bonacich's Middleman Minority Theory	Review of Radical American Politics						1990	2/17/2015 17:13	2/17/2015 17:20		158-173		3-Feb	22																	jp_cite_00224																																																			
27E8DZCB	journalArticle	2000	"Chesnut, Charlenne"	"Memories of the Radoff Family of Houston, Texas: Their Home and Their Business 1888-1948"	Western States Jewish History		7495471		http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=40643793&site=ehost-live	"Describes the home of Henry V. Radoff, a Jewish immigrant from Poland who came to Houston, Texas, around 1890, as well as the building that housed the family business and the activities surrounding both structures."	Winter/Spring 2000///Winter/Spring2000	2/17/2015 17:26	2/17/2015 17:26	2/17/2015 17:26	100-113		3-Feb	32		Western States Jewish History	"Memories of the Radoff Family of Houston, Texas"												EBSCOhost		jp_cite_00225		"C:\Users\dao269\AppData\Roaming\Zotero\Zotero\Profiles\sizhv72l.default\zotero\storage\S42VBX4E\Chesnut - 2000 - Memories of the Radoff Family of Houston, Texas T.pdf"																																																	
VT8RJ3MR	journalArticle	2000	"Chanin, Abraham S."	"How Could a Nice Jewish Man Scalp an Apache? William Zechendorf I in the Arizona and New Mexico Territories, 1856-1878"	Western States Jewish History		7495471		http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=40643795&site=ehost-live	"William Zeckendorf I (1842-1906) came to the United States from Germany in 1856 and earned his reputation in Tucson, Arizona, as a Jewish merchandiser, frontiersman, and leader in the community."	Winter/Spring 2000///Winter/Spring2000	2/17/2015 17:33	2/17/2015 17:34	2/17/2015 17:33	119-129		3-Feb	32		Western States Jewish History	How Could a Nice Jewish Man Scalp an Apache?												EBSCOhost		jp_cite_00226		C:\Users\dao269\AppData\Roaming\Zotero\Zotero\Profiles\sizhv72l.default\zotero\storage\FZ59EHBU\Chanin - 2000 - How Could a Nice Jewish Man Scalp an Apache Willi.pdf																																																	
9XDDDQCJ	bookSection	1996	"Reizbaum, Marylin"	"A Nightmare of History: Ireland's Jews and Joyce's ""Ulysses"""	"Between ""race"" and culture: representations of ""the Jew"" in English and American literature"	0804726353 9780804726351 0804728534 9780804728539					1996	2/17/2015 17:48	3/3/2015 19:50													Stanford University Press	"Stanford, Calif."	English					Open WorldCat		jp_cite_00227						"Cheyette, Bryan"																																													
64J7TIPF	journalArticle	1963	"Cheyt, Stanley F"	Ohio Valley Jewry during the Civil War	Bulletin of the Historical and Philosophical Philosopical Society of Ohio						1963-07	2/17/2015 18:12	2/17/2015 18:15		179-187		3	21																	jp_cite_00228																																																			
KA9F2H83	document	1989	"Chiat, Marilyn"	Jews on Mainstreet							4/29/1989	2/17/2015 18:25	2/17/2015 18:35																			"Nathan and Theresa Berman Upper Midwest Jewish Archives, University of Minnesota, Box 192"			jp_cite_00229																																																			
ZHX47ZQ8	document	1984	"Bourgin, Frank; Chiat, Marilyn"	"Oral Interview with Frank Bourgin, Conducted by Marilyn Chiat"							4/17/1984	2/17/2015 18:35	2/17/2015 18:51																			"Nathan and Theresa Berman Upper Midwest Jewish Archives, University of Minnesota, Box 54 C"			jp_cite_00230																																																			
QHHEVIAQ	document		"Chiat, Marilyn"	Van Brunt Duluth and Saint Louis County								2/17/2015 19:00	2/17/2015 19:02																						jp_cite_00231																																																			
Z579SV3E	book	1955	"Chiel, Arthur A"	Jewish experiences in early Manitoba.							1955	2/17/2015 19:16	2/17/2015 19:16													Manitoba Jewish Publications	Winnipeg	English					Open WorldCat		jp_cite_00232																																																			
629A7RM9	book	1961	"Chiel, Arthur A; Historical and Scientific Society of Manitoba"	"The Jews in Manitoba; a social history,"		0802070485 9780802070487					1961	2/17/2015 19:19	2/17/2015 19:55													University of Toronto Press	Toronto	English					Open WorldCat		jp_cite_00233																																																			
J8EPVISD	journalArticle	1997	"Chiel, Arthur A."	Peddler's Plight: A View from Winnipeg	Western States Jewish History		7495471		http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=44834999&site=ehost-live	"Briefly describes the lifestyles of Jewish peddlers in North America during the 19th century, including an anecdote about the Peddlers' Synagogue in Winnipeg."	Jan-97	2/17/2015 19:40	2/17/2015 19:41	2/17/2015 19:40	61-64		2	29		Western States Jewish History	Peddler's Plight												EBSCOhost		jp_cite_00234		C:\Users\dao269\AppData\Roaming\Zotero\Zotero\Profiles\sizhv72l.default\zotero\storage\I5ZPQ8MW\Chiel - 1997 - Peddler's Plight A View from Winnipeg.pdf																																																	
GGRM5H67	journalArticle	1955	"Chiel, Arthur A"	Manitoba Jewish History: Early Times	Historical and Scientific Society of Manitoba						11/10/1955	2/17/2015 20:21	2/17/2015 20:24					III																	jp_cite_00235																																																			
KZZKHA8U	book	1977	"Cinamon, Sam; Jewish Federation of Southern Maine"	Portraits of the past: the Jewish Bicentennial oral history program						"Copies of original and edited drafts as well as photographs of people and places are shelved with the final editions Transcript The Jewish Bicentennial Committee was formed in 1975 by the Jewish Federation of Southern Maine to plan an appropriate way to celebrate the Bicentennial. The result is an oral history folklore of Portland Jewry ""September 1, 1977&quot Typescript ""Commissioned by: The Jewish Federation of Southern Maine.&quot"	1977	2/17/2015 20:25	2/17/2015 20:28			44					Portraits of the past					The Federation	"Portland, Me"					"Portland Public Library, Boxes 1, 4"	portlandlibrary Library Catalog		jp_cite_00236																																																			
WR2XVBJZ	journalArticle	1966	"Clark, Thomas"	The Post-Civil War Economy in the South	American Jewish Historical Quarterly						1966-06	2/17/2015 20:37	2/17/2015 20:38				4	55																	jp_cite_00237																																																			
7VHRIS8A	bookSection	1956	"Jewish Theological Seminary of America; American Jewish History Center; University of Miami; Clark, Thomas"	Summary	"Proceedings of the conference on the writing of regional history in the South with special emphasis on religious and cultural groups,"						1956	2/17/2015 20:49	2/17/2015 20:50														[New York	English					Open WorldCat		jp_cite_00238																																																			
A6D95JKV	book	1964	"Clark, Thomas Dionysius"	"Pills, petticoats, and plows: the Southern country store"		0806110937 9780806110936					1964	2/17/2015 20:54	2/17/2015 20:56								"Pills, petticoats, and plows"					University of Oklahoma Press	Norman	English					Open WorldCat		jp_cite_00239																																																			
UH2WKQUN	book	2006	"Clark, Thomas Dionysius"	My century in history: memoirs		9780813171388  0813171385  9780813137063  0813137063			http://public.eblib.com/choice/publicfullrecord.aspx?p=792163	"When Thomas D. Clark was hired to teach history at the University of Kentucky in 1931, he began a career that would span nearly three-quarters of a century and would profoundly change not only the history department and the university but the entire Commonwealth. His still-definitive History of Kentucky (1937) was one of more than thirty books he would write or edit dealing with Kentucky, the South, and the American frontier. In addition to his wide scholarly contributions, Clark devoted his life to the preservation of Kentucky's historical records. His efforts resulted in the Commonwealth's f."	2006	2/17/2015 21:00	3/24/2015 17:40	2/17/2015 21:00												University Press of Kentucky	Lexington	English					Open WorldCat		jp_cite_00240																																																			
U3JW5HBZ	thesis	1982	"Cline, Robert S"	"Community Structure on the Urban Frontier: The Jews of Portland Oregon, 1849-1887"							1982	2/17/2015 21:19	2/17/2015 21:22													Portland State University	"Portland, Oregon"			Master of Arts					jp_cite_00241																																																			
4WW95EQU	journalArticle	1987	"Cline, Scott"	"The Jews of Portland, Oregon: A Statistical Dimension, 1860-1880"	Oregon Historical Quarterly		304727			"Portland's Jewish population began with 19 people in 1853, but an expanding economy in the 1860's attracted Jewish businessmen and by 1880 Jews represented 4.4% of the population. Early immigrants came mostly from Bavaria. In the late 1860's and 1870's, more came from Prussia and Poland, creating some division in religious observance and class consciousness between Germans and Poles. In 1860, 30% of the Jewish males were married. As they prospered in business, many returned to Europe for wives. By 1880, over 54% were married. As the predominently middle-class community grew and matured, its social and economic impact on Portland increased."	Spring 1987	2/17/2015 21:33	2/17/2015 21:34		25-Apr		1	88		Oregon Historical Quarterly	"The Jews of Portland, Oregon"												EBSCOhost		jp_cite_00242			http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=45882285&site=ehost-live&scope=cite		EMIGRATION & immigration; Jews; PORTLAND (Or.)																																														
FSCP3S6R	journalArticle	2005	"Coetzee, Daniel"	"Fires and Feathers: Acculturation, Arson and the Jewish Community in Oudtshoorn, South Africa, 1914-1948"	Jewish History		0334-701X		http://www.jstor.org/stable/20100950		1-Jan-05	2/17/2015 21:39	2/17/2015 21:42	2/17/2015 21:39	143-187		2	19		Jewish History	Fires and Feathers								Copyright © 2005 Springer				JSTOR		jp_cite_00243		"C:\Users\dao269\AppData\Roaming\Zotero\Zotero\Profiles\sizhv72l.default\zotero\storage\UJVEJ7ZP\Coetzee - 2005 - Fires and Feathers Acculturation, Arson and the J.pdf"																																																	
C2IPA7SD	book	1990	"Cohen, David Steven; New Jersey Ethnic Survey"	"America, the dream of my life: selections from the Federal Writers' Project's New Jersey Ethnic Survey"		0813515149 9780813515144 0813515157  9780813515151					1990	2/17/2015 22:00	3/3/2015 19:39								"America, the dream of my life"					Rutgers University Press	New Brunswick	English					Open WorldCat		jp_cite_00244																																																			
G2JISQ6R	book	1924	"Cohen, George; McSweeney, Edward F"	"The Jews in the making of America,"							1924	2/17/2015 22:23	2/17/2015 22:24													Stratford Co.	"Boston, Mass."	English					Open WorldCat		jp_cite_00245																																																			
3BQGGRB3	book	1999	"Cohen, Edward"	The peddler's grandson growing up Jewish in Mississippi		9781604736885  1604736887			http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=479945		1999	2/17/2015 22:28	3/3/2015 19:38	2/17/2015 22:28												University Press of Mississippi	Jackson	English					Open WorldCat		jp_cite_00246																																																			
EPZQ48NE	book	2003	"Cohen, Irwin J"	Echoes of Detroit's Jewish communities: a history		0967757010 9780967757018					2003	2/17/2015 22:35	2/17/2015 22:35								Echoes of Detroit's Jewish communities					City Vision Pub. in cooperation with Boreal Press	"Laingsburg, Mich."	English					Open WorldCat		jp_cite_00247																																																			
453X4ZQR	journalArticle	2003	"Clar, Reva; Kramer, William M."	"Ray Frank the Girl Rabbi of the Golden West 1861 - 1948: Her Adventurous Life in Nevada, California and the Northwest"	Western States Jewish History		7495471		http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=40740533&site=ehost-live	"Profiles the career of Ray (Rachel) Frank (1861-1948), a San Francisco-born Jewish woman who used her oratorical skills to establish a career in the West as a public speaker, lecturer, preacher, and journalist. She earned a reputation as a modern Deborah who addressed Jewish congregations from the pulpit and became known inaccurately as a rabbi."	Apr-03	2/25/2015 20:00	2/25/2015 20:02	2/25/2015 20:00	55-98		4-Mar	35		Western States Jewish History	Ray Frank the Girl Rabbi of the Golden West 1861 - 1948												EBSCOhost		jp_cite_00248		C:\Users\dao269\AppData\Roaming\Zotero\Zotero\Profiles\sizhv72l.default\zotero\storage\WBWWDV69\Clar and Kramer - 2003 - Ray Frank the Girl Rabbi of the Golden West 1861 -.pdf			"FRANK, Rachel; FRANK, Ray; JEWISH women; Jews; LECTURES & lecturing; ORATORY; RABBIS; RELIGIONS -- Relations; UNITED States; WEST (U.S.); WISE, Isaac Mayer, 1819-1900; WOMEN clergy -- United States; WOMEN journalists -- United States"																																														
N3I6T6CQ	journalArticle	1944	"Cohen, L; Phillips, M"	The Jews of Early Lismore	Australian Jewish Historical Society Journal						1944	2/25/2015 20:20	2/25/2015 20:22		39-40		1	2																	jp_cite_00249																																																			
ZQ44CE32	document		"Cohen, Morris"	Interview								2/25/2015 20:45	2/25/2015 20:46																			"American Jewish Archives, SC-2292"			jp_cite_00250																																																			
Q9MA48B5	bookSection	1982	"Cohen, Robert"	The Jewish Community in Surinam: A Historical Survey	The Jewish nation in Surinam: historical essays						1982	2/25/2015 21:13	3/3/2015 19:34		19-27											S. Emmering	Amsterdam	English					Open WorldCat		jp_cite_00251																																																			
JSECJGBT	book	2000	"Cohen, Michael"	"Jerusalem of the north: an analysis of religious modernization in Portland, Maine's Jewish community 1860-1950"							2000	2/25/2015 21:36	2/25/2015 21:36								Jerusalem of the north							English					Open WorldCat		jp_cite_00252																																																			
8XZWAF9J	book	2002	"Kahn, Ava Fran"	"Jewish voices of the California gold rush: a documentary history, 1849-1880"		0814328598 9780814328590					2002	2/28/2015 21:15	2/28/2015 21:15								Jewish voices of the California gold rush					Wayne State University Press	Detroit	English					Open WorldCat		jp_cite_00253																																																			
WFA6K4BI	book	1962	"Coleman, Caroline S"	Five petticoats on Sunday							1962	2/28/2015 21:44	2/28/2015 21:44													Hiott	"Greenville, S.C."	English					Open WorldCat		jp_cite_00254																																																			
BX3K5RNV	journalArticle	1995		Review of Golden Opportunities: A Biographical History of Montana's Jewish Communities by Julie L. Coleman	American Jewish Archives				http://americanjewisharchives.org/publications/journal/PDF/1995_47_02_00_reviews.pdf		1995	2/28/2015 21:53	2/28/2015 21:56				2	47										English							jp_cite_00255																																																			
A6JJHV29	book	1978	"Coleman, Michael B"	The Jews of Harrisburg: an informal history by a native son							1978	2/28/2015 22:04	2/28/2015 22:04								The Jews of Harrisburg					[publisher not identified]	"[Harrisburg, Pa.]"	English					Open WorldCat		jp_cite_00256																																																			
J6S4538F	book	2001	"Collins, Kenneth E"	"Be well!: Jewish health and welfare in Glasgow, 1860-1914"		1862321299 9781862321298					2001	2/28/2015 22:32	2/28/2015 22:33								Be well!					Tuckwell Press	"East Linton, East Lothian"	English					Open WorldCat		jp_cite_00257																																																			
26FSSKNX	book	1990	"Collins, Kenneth E; Scottish Jewish Archives"	"Second City Jewry: the Jews of Glasgow in the age of expansion, 1790-1919"		0951320513 9780951320518 0951320521 9780951320525					1990	2/28/2015 22:40	2/28/2015 22:58								Second City Jewry					Scottish Jewish Archives	Glasgow	English					Open WorldCat		jp_cite_00258																																																			
9GUCDXXT	journalArticle	1978	"Coltman, Robert"	A '90s Murder Mystery: 'The Peddler and His Wife'	Old Time Music						1978-08	2/28/2015 23:10	2/28/2015 23:13		13-15			30																	jp_cite_00259																																																			
CZC7WPSR	document	1972	"Cone, Sydney"	The Cones of Bavaria					http://search.cjh.org/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=dedupmrg25069701&indx=1&recIds=dedupmrg25069701&recIdxs=0&elementId=0&renderMode=poppedOut&displayMode=full&frbrVersion=&dscnt=0&frbg=&scp.scps=scope%3A%28CJH%29%2Cscope%3A%28CJH_ALEPH%29%2Cscope%3A%28CJH_WARC_Projects%29&tab=default_tab&dstmp=1425397820052&srt=rank&mode=Basic&&dum=true&vl(14296373UI1)=all_items&vl(freeText0)=Cones%20of%20Bavaria&vid=beta		1972	3/3/2015 15:45	3/3/2015 15:58																			Leo Baeck Institute			jp_cite_00260																																																			
KEAE45QN	book	1888	"Connelly, J. H; American Jewish Historical Society; Adam Matthew Digital (Firm); Adam Matthew Education (Firm)"	Charities of the Hebrews of New York comprehensive benevolence beyond all bounds of race or creed ...					http://www.jewishlife.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=288064		1888	3/3/2015 16:57	3/3/2015 16:58	3/3/2015 16:57												"Press of Stettiner, Lambert & Co."	New York	English					Open WorldCat		jp_cite_00261																																																			
VVP5GRZC	book	1985	"Conner, Susan Marks; Littlefield, Oscar"	"I remember when--: personal recollections and vignettes of the Sioux City Jewish community, 1869-1984, based on Oscar Littlefield's history"							1985	3/3/2015 18:15	3/3/2015 18:15								I remember when--					Jewish Federation	"Sioux City, Iowa"	English					Open WorldCat		jp_cite_00262																																																			
Z6JK9M6V	book	2007	"Corrales, Maritza; González, Reynaldo"	La isla elegida: los judíos en Cuba		9590609988 9789590609985					2007	3/3/2015 18:23	3/3/2015 18:24								La isla elegida					Editorial de Ciencias Sociales	La Habana	Spanish					Open WorldCat		jp_cite_00263																																																			
M3P38A59	book	2005	"Corrales, Maritza"	The chosen island: Jews in Cuba		0977176401 9780977176403					2005	3/3/2015 20:22	3/3/2015 20:23								The chosen island					Salsedo Press	"Chicago, Ill."	English					Open WorldCat		jp_cite_00264																																																			
GMKWZK4X	book	1947	"Coulter, E. Merton"	"The South during reconstruction, 1865-1877."						A history of the South.	1947	3/3/2015 21:21	3/3/2015 21:21													Louisiana State Univ. Press	[Baton Rouge	English					Open WorldCat		jp_cite_00265																																																			
ZVF63UMK	book	1978	"Cowan, Evelyn"	Spring remembered: a Scottish Jewish childhood		080087367X 9780800873677					1978	3/3/2015 21:23	3/3/2015 21:23								Spring remembered					Taplinger Pub. Co.	New York	English					Open WorldCat		jp_cite_00266																																																			
KNPFSCS4	book	1986	"Cowen, Anne; Cowen, Roger"	Victorian Jews through British eyes		0197100422 9780197100424					1986	3/3/2015 21:41	3/3/2015 21:41													Published for the Littman Library by Oxford University Press	Oxford [Oxfordshire]; New York	English					Open WorldCat		jp_cite_00267																																																			
AH87ZKUE	book	1932	"Cowen, Philip"	"Memories of an American Jew,"							1932	3/3/2015 21:44	3/3/2015 21:45													International Press	New York	English					Open WorldCat		jp_cite_00268																																																			
JX3FE6B7	document		"Crawford, Edith; Zeigler, Albert"	Pioneer Story					http://www.loc.gov/manuscripts/?fa=subject%3Anarratives%7Csegmentof%3Awpalh1.19041505%2F&sb=shelf-id			3/3/2015 22:12	3/3/2015 22:31																			"U.S. Work Projects Administration, Federal Writers' Project, Folklore Project, Life Histories, 1936-1939, Library of Congress"			jp_cite_00269																																																			
VUDK3I8P	book	1978	"Crews, Harry"	"A childhood, the biography of a place"		0060109327 9780060109325					1978	3/3/2015 22:39	3/3/2015 22:39													Harper & Row	New York	English					Open WorldCat		jp_cite_00270																																																			
XKVKKGSF	book	1998	"Cross, John C"	Informal politics: street vendors and the state in Mexico City		0804730601  9780804730600  0804730628  9780804730624				"As economic crises struck the Third World in the 1970's and 1980's, large segments of the population turned to the informal economy to survive. Though this phenomenon has previously been analyzed from a strictly economic point of view, this book looks at street vending in the largest city in the world, Mexico City, as a political process. Employing a street-level analysis based on intensive participant observation, with interviews, archival research, and surveys, the author gives a view of political processes that provides new theoretical insights into our understanding of social movements, state institutions, and politics at the fringe of society, where legality blurs into illegality and the informal economy intersects with its political counterpoint - informal politics. By studying political processes at the street level and then tracing them up the political structure, the author also reveals the basic processes by which the Mexican state operates."	1998	3/4/2015 16:40	3/4/2015 16:47								Informal politics					Stanford University Press	"Stanford, Calif."	English					Open WorldCat		jp_cite_00271																																																			
3PSWUI5X	document		"Cutler, Diane"	"A History of the Jews in Bangor, Maine"								3/4/2015 17:46	3/4/2015 17:47																			Bangor Public Library			jp_cite_00272																																																			
JICR5KMS	book	1987	"Dahbany-Miraglia, Dina"	Crossing the waters: Arabic-speaking immigrants to the United States before 1940		0874745489  9780874745481					1987	3/4/2015 20:47	3/4/2015 20:50								Crossing the waters					Smithsonian Institution Press	"Washington, D.C."	English					Open WorldCat		jp_cite_00273						"Hooglund, Eric J"																																													
B2JK9PBK	document	1946	"Daiken, Leslie"	And it was Thursday: A Novel about Irish Jewry and The Circular Road							1946	3/4/2015 21:56	3/4/2015 22:04																			"Box 15-19, 27-29, Folder 16, Ms 33,491-Ms 33,493, Leslie Daiken papers, National Library of Ireland"			jp_cite_00274																																																			
V2FCNAMB	journalArticle	1980	"Danoff, Hyman O."	Indian Traders of the Southwest: The Danoffs of New Mexico	Western States Jewish Historical Quarterly		434221			"Samuel, Simon, and Louis Danoff, Jewish Lithuanian emigrants, came to New Mexico in the early 1900's. With money Samuel earned from sheepherding, he and Simon established a homestead and an Indian trading post south of Gallup, New Mexico. Zuni and Navajo Indians sold or traded their jewelry, blankets, and wool for ""Danoff money"" or for the store's merchandise. Louis Danoff joined his brothers for a short time (1918-22) before moving on to Los Angeles, where he was a woodcarver. Samuel and Simon expanded their business with a store in Gallup. These businesses were continued by their children until the 1960's. Based on personal experiences and articles in the Gallup 'Independent' 9 August 1972; 8 photos, 11 notes."	Jul-80	3/4/2015 22:31	3/4/2015 22:31		291-303		4	12		Western States Jewish Historical Quarterly	Indian Traders of the Southwest												EBSCOhost		jp_cite_00275			http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=43616820&site=ehost-live&scope=cite		"BUSINESS; Danoff family; DANOFF, Samuel; INDIAN traders (North America); INDIGENOUS peoples of the Americas; JEWISH families; Jews; LITHUANIA; LITHUANIAN Americans; NEW Mexico; New Mexico (Gallup); TRADING posts"																																														
M62SSNR8	journalArticle	1980	"Leonoff, Cyril Edel"	Pioneer Jewish Merchants of Vancouver Island	Western States Jewish Historical Quarterly		434221			"Jewish merchants settled on Vancouver Island in British Columbia following the gold discoveries of 1858-62. Most came from California, and brought their experience in developing commercial centers to supply the gold mining districts. Provides biographies of 18 individuals and families representative of early Jewish merchandising establishments. 16 photos, 46 notes."	Oct-80	3/4/2015 22:43	3/4/2015 22:44		23-Mar		1	13		Western States Jewish Historical Quarterly													EBSCOhost		jp_cite_00276			http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=43617140&site=ehost-live&scope=cite		"BLACKMAN, Abraham; BRITISH Columbia; CALIFORNIA; CANADA; ETHNOLOGY -- Israel; GOLD mines & mining; HUMAN settlements; ISRAEL; JEWISH merchants; Jews; MERCHANTS; RADANITES; VANCOUVER Island (B.C.)"																																														
ATWV2X68	document		"Danowitz, Helen Garonzik"	Letter from Helen Garonzik Danowitz								3/10/2015 14:54	3/10/2015 14:56																			"Jewish Museum of Mayland, Vertical File, Hagerstown, Maryland"			jp_cite_00277																																																			
BNK2R5G2	journalArticle	1985	"Darity, William A., Jr.; Williams, Rhonda M."	"Peddlers Forever?: Culture, Competition, and Discrimination"	The American Economic Review		0002-8282		http://www.jstor.org/stable/1805606		1-May-85	3/10/2015 15:01	3/10/2015 15:02	3/10/2015 15:01	256-261		2	75		The American Economic Review	Peddlers Forever?								Copyright © 1985 American Economic Association				JSTOR		jp_cite_00278		"C:\Users\dao269\AppData\Roaming\Zotero\Zotero\Profiles\sizhv72l.default\zotero\storage\RJ6RCK3K\Darity and Williams - 1985 - Peddlers Forever Culture, Competition, and Discr.pdf"																																																	
2EKVNNHE	journalArticle	1990	"Darvish-Lecker, Tikva; Don, Yehuda"	"A Jewish community in ""isolation"": the socio-economic development of the Jewish community in Quito, Ecuador"	Contemporary Jewry		0147-1694				1990	3/10/2015 15:07	3/10/2015 21:47		29-48		1	11			"A Jewish community in ""isolation"""												aleph.nli.org.il Library Catalog		jp_cite_00279					Ecuador; Ecuador Quito |9 lat; History |9 lat; Jews				"Don, Yehuda"																																										
HZK2UC7Q	thesis	1974	"David, Jerome Paul"	Jewish Conciousness in the Small Town: A Sociological Study of Jewish Identification							1974	3/10/2015 15:30	3/10/2015 15:34													Hebrew Union College-Jewish Institute of Religion	"Cincinnati, Ohio"			Master of Arts					jp_cite_00280																																																			
25AN686K	journalArticle	1904	"Davidson, Israel"	The Jewish Inmates of Sing Sing Prison	"Bulletin, National Conference of Jewish Charities"						1904-11	3/10/2015 15:58	3/10/2015 16:01		36-38		2	4																	jp_cite_00281																																																			
I5XQHZMW	book	1907	"Davidson, Israel"	"Parody in Jewish literature,"							1907	3/10/2015 16:05	3/10/2015 16:07													Columbia University Press	New York	English					Open WorldCat		jp_cite_00282																																																			
5AAK47J9	book	2002	"Davies, Grahame"	The chosen people: Wales and the Jews		1854113097  9781854113092					2002	3/10/2015 17:27	3/10/2015 17:28								The chosen people					Seren	Bridgend	English					Open WorldCat		jp_cite_00283																																																			
S3NNBBSH	book	1986	"Davis, Barbara Sheklin"	A history of the Jewish community of Syracuse							1986	3/10/2015 17:43	3/10/2015 17:59													National Foundation for Jewish Culture : Syracuse Jewish Federation : Onondaga Community College	"Syracuse, NY"	English					Open WorldCat		jp_cite_00284																																																			
M8FWUK7W	document	1965	"Davis, Dora C."	Letter from Dora C. Davis to Jacob Marcus							12/16/1965	3/10/2015 18:11	3/10/2015 18:22																			"American Jewish Archives, SC-2673"			jp_cite_00285																																																			
82JTHS6P	book	1977	"Davis, Dudley David"	"The other side of the label, a family monograph. Part II, Part II,"							1977	3/10/2015 18:43	3/10/2015 18:44													D.D. Davis	"Auckland, N.Z."	English					Open WorldCat		jp_cite_00286																																																			
JQHPH5UQ	book	1948	"Davis, Eliot R"	A link with the past.							1948	3/10/2015 20:16	3/10/2015 20:16													Oswald-Sealy	Auckland	English					Open WorldCat		jp_cite_00287																																																			
